ts_wall,ts_mono,experiment_id,client_id,device,cuda_device_name,num_workers,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,parameter_load_duration_s,parameter_serialize_duration_s,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,train_duration_s,evaluation_duration_s,local_epochs,learning_rate,client_fit_start_time_s,client_fit_end_time_s,client_ready_time_s,hash_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-23T02:28:37.006,701684.7771412,exp_20260722_222545,4,cpu,,0,1,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0026450157165527344,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773717.0034974,1784773717.0061424,0.0026450157165527344,,,,,,,,,,,0,0,0
2026-07-23T02:28:38.123,701685.8945732,exp_20260722_222545,4,cpu,,0,1,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",2.1494834423065186,0.21,0.12554334554334554,0.2223809523809524,0.1490320572673514,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773717.0070574,1784773718.1236303,1.1165728569030762,1.1165728569030762,1.0621638298034668,0.03964734077453613,1,0.00099,1784773717.0070574,1784773718.1236303,,,,0,0,0
2026-07-23T02:28:38.130,701685.9016237,exp_20260722_222545,4,cpu,,0,1,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009062290191650391,127.0.0.1,10.42.0.195,10.42.0.195,8080,38f10c7d298e45e7ddfd70a8b245f05062fc93de0f7067981b87315a7e7420de,1,1,,,1784773718.12417,1784773718.1250763,0.0009062290191650391,,,,1,0.00099,1784773717.0070574,1784773718.1236303,1784773718.130686,0.0056078433990478516,0.0009062290191650391,0,0,0
2026-07-23T02:28:46.537,701694.3079935,exp_20260722_222545,4,cpu,,0,2,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0012104511260986328,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773726.5359063,1784773726.5371168,0.0012104511260986328,,,,,,,,,,,0,0,0
2026-07-23T02:28:47.669,701695.4405185,exp_20260722_222545,4,cpu,,0,2,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.9946577548980713,0.22,0.26005462118465217,0.21857142857142856,0.19108647478212695,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773726.5378144,1784773727.6696932,1.1318788528442383,1.1318788528442383,1.0725374221801758,0.04520916938781738,1,0.0009801,1784773726.5378144,1784773727.6696932,,,,0,0,0
2026-07-23T02:28:47.678,701695.4495491,exp_20260722_222545,4,cpu,,0,2,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009076595306396484,127.0.0.1,10.42.0.195,10.42.0.195,8080,2ed3b843bbc8aaddb83b8fc0af3735fdbcff11f19457d454afdb87416fd7c1e4,1,1,,,1784773727.6702354,1784773727.671143,0.0009076595306396484,,,,1,0.0009801,1784773726.5378144,1784773727.6696932,1784773727.678715,0.0075702667236328125,0.0009076595306396484,0,0,0
2026-07-23T02:28:55.859,701703.630675,exp_20260722_222545,4,cpu,,0,3,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0010957717895507812,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773735.8588169,1784773735.8599126,0.0010957717895507812,,,,,,,,,,,0,0,0
2026-07-23T02:28:57.011,701704.7825428,exp_20260722_222545,4,cpu,,0,3,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.9598699808120728,0.25,0.15137041143138702,0.20404151404151402,0.1624603462340252,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773735.8606033,1784773737.0118313,1.1512279510498047,1.1512279510498047,1.0910530090332031,0.04657483100891113,1,0.0009702990000000001,1784773735.8606033,1784773737.0118313,,,,0,0,0
2026-07-23T02:28:57.021,701704.7920051,exp_20260722_222545,4,cpu,,0,3,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.001237630844116211,127.0.0.1,10.42.0.195,10.42.0.195,8080,537236a53df5b61e011def0844dd38af48ede3a304803ce9216d7bdd86088d82,1,1,,,1784773737.0123713,1784773737.013609,0.001237630844116211,,,,1,0.0009702990000000001,1784773735.8606033,1784773737.0118313,1784773737.0212884,0.007678508758544922,0.001237630844116211,0,0,0
2026-07-23T02:29:04.494,701712.2649398,exp_20260722_222545,4,cpu,,0,4,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0013661384582519531,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773744.4929285,1784773744.4942946,0.0013661384582519531,,,,,,,,,,,0,0,0
2026-07-23T02:29:05.599,701713.3702827,exp_20260722_222545,4,cpu,,0,4,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8988134860992432,0.28,0.2931700463279411,0.297051282051282,0.26195185026254636,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773744.4949186,1784773745.599672,1.1047534942626953,1.1047534942626953,1.0407118797302246,0.04979872703552246,1,0.0009605960099999999,1784773744.4949186,1784773745.599672,,,,0,0,0
2026-07-23T02:29:05.610,701713.3806214,exp_20260722_222545,4,cpu,,0,4,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009591579437255859,127.0.0.1,10.42.0.195,10.42.0.195,8080,285e3ae7b4470f9d4c1f680a1f830ef2185eebaf8408f498da3879b4f630639d,1,1,,,1784773745.6002026,1784773745.6011617,0.0009591579437255859,,,,1,0.0009605960099999999,1784773744.4949186,1784773745.599672,1784773745.6100013,0.008838653564453125,0.0009591579437255859,0,0,0
2026-07-23T02:29:13.738,701721.5093587,exp_20260722_222545,4,cpu,,0,5,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0011873245239257812,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773753.7376232,1784773753.7388105,0.0011873245239257812,,,,,,,,,,,0,0,0
2026-07-23T02:29:14.855,701722.6264285,exp_20260722_222545,4,cpu,,0,5,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.903269648551941,0.36,0.3639546564546564,0.3799572649572649,0.3597922160853195,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773753.7394667,1784773754.8559225,1.1164557933807373,1.1164557933807373,1.042513370513916,0.0500483512878418,1,0.0009509900498999999,1784773753.7394667,1784773754.8559225,,,,0,0,0
2026-07-23T02:29:14.863,701722.6337229,exp_20260722_222545,4,cpu,,0,5,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009453296661376953,127.0.0.1,10.42.0.195,10.42.0.195,8080,fee465dbf5bf0d26525e350f4aefd59484fcb65d8e5aef81be8ebc250dbf138e,1,1,,,1784773754.856668,1784773754.8576133,0.0009453296661376953,,,,1,0.0009509900498999999,1784773753.7394667,1784773754.8559225,1784773754.863224,0.005610227584838867,0.0009453296661376953,0,0,0
2026-07-23T02:29:22.610,701730.3812688,exp_20260722_222545,4,cpu,,0,6,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0014636516571044922,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773762.609359,1784773762.6108227,0.0014636516571044922,,,,,,,,,,,0,0,0
2026-07-23T02:29:23.746,701731.51644,exp_20260722_222545,4,cpu,,0,6,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8851332664489746,0.26,0.24248599439775914,0.3014957264957264,0.2441269841269841,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773762.6114817,1784773763.7460449,1.1345632076263428,1.1345632076263428,1.0809462070465088,0.03824210166931152,1,0.000941480149401,1784773762.6114817,1784773763.7460449,,,,0,0,0
2026-07-23T02:29:23.753,701731.5236047,exp_20260722_222545,4,cpu,,0,6,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009012222290039062,127.0.0.1,10.42.0.195,10.42.0.195,8080,f659cb2224b2a2376d8b680901fc7c8cbc5ef443d1aeb23f0e152f15cd3cb313,1,1,,,1784773763.7465878,1784773763.747489,0.0009012222290039062,,,,1,0.000941480149401,1784773762.6114817,1784773763.7460449,1784773763.7532177,0.0057277679443359375,0.0009012222290039062,0,0,0
2026-07-23T02:29:30.791,701738.5617848,exp_20260722_222545,4,cpu,,0,7,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.001873016357421875,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773770.78943,1784773770.791303,0.001873016357421875,,,,,,,,,,,0,0,0
2026-07-23T02:29:31.912,701739.6826291,exp_20260722_222545,4,cpu,,0,7,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8098498582839966,0.33,0.4021068179132695,0.35523199023199015,0.3111576371759438,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773770.7928946,1784773771.9123352,1.1194405555725098,1.1194405555725098,1.0573832988739014,0.042932748794555664,1,0.0009320653479069899,1784773770.7928946,1784773771.9123352,,,,0,0,0
2026-07-23T02:29:31.920,701739.6904558,exp_20260722_222545,4,cpu,,0,7,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009233951568603516,127.0.0.1,10.42.0.195,10.42.0.195,8080,60bf57c744461f68d8c52064bd39048c85e326a06a1f3b1259b2d7626af6380c,1,1,,,1784773771.9128497,1784773771.913773,0.0009233951568603516,,,,1,0.0009320653479069899,1784773770.7928946,1784773771.9123352,1784773771.9201534,0.006379365921020508,0.0009233951568603516,0,0,0
2026-07-23T02:29:39.088,701746.8586635,exp_20260722_222545,4,cpu,,0,8,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0011544227600097656,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773779.0872726,1784773779.088427,0.0011544227600097656,,,,,,,,,,,0,0,0
2026-07-23T02:29:40.230,701748.0005516,exp_20260722_222545,4,cpu,,0,8,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7765100002288818,0.32,0.3294949494949495,0.33062271062271065,0.29001680672268904,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773779.0890808,1784773780.2303576,1.1412768363952637,1.1412768363952637,1.0826423168182373,0.04475522041320801,1,0.0009227446944279201,1784773779.0890808,1784773780.2303576,,,,0,0,0
2026-07-23T02:29:40.237,701748.0081083,exp_20260722_222545,4,cpu,,0,8,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.001110076904296875,127.0.0.1,10.42.0.195,10.42.0.195,8080,a1c9acc4d362e80d993de0a208c563ef635bb167be8a5a588d897e6d21b14d18,1,1,,,1784773780.2309008,1784773780.2320108,0.001110076904296875,,,,1,0.0009227446944279201,1784773779.0890808,1784773780.2303576,1784773780.2379138,0.00590205192565918,0.001110076904296875,0,0,0
2026-07-23T02:29:47.717,701755.487628,exp_20260722_222545,4,cpu,,0,9,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0010912418365478516,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773787.7164087,1784773787.7175,0.0010912418365478516,,,,,,,,,,,0,0,0
2026-07-23T02:29:48.847,701756.6180578,exp_20260722_222545,4,cpu,,0,9,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7261651754379272,0.37,0.3189796314796315,0.35015873015873017,0.3207663660429847,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773787.7181532,1784773788.8479657,1.129812479019165,1.129812479019165,1.0774450302124023,0.0382542610168457,1,0.0009135172474836409,1784773787.7181532,1784773788.8479657,,,,0,0,0
2026-07-23T02:29:48.854,701756.6249845,exp_20260722_222545,4,cpu,,0,9,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.000865936279296875,127.0.0.1,10.42.0.195,10.42.0.195,8080,99108ab53a081102724e7da1d066f3d27c3276f0c7a35171733602a4dc5da37b,1,1,,,1784773788.8484843,1784773788.8493502,0.000865936279296875,,,,1,0.0009135172474836409,1784773787.7181532,1784773788.8479657,1784773788.8548982,0.005547285079956055,0.000865936279296875,0,0,0
2026-07-23T02:29:55.847,701763.6171618,exp_20260722_222545,4,cpu,,0,10,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0011780261993408203,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773795.8459446,1784773795.8471227,0.0011780261993408203,,,,,,,,,,,0,0,0
2026-07-23T02:29:56.999,701764.7690167,exp_20260722_222545,4,cpu,,0,10,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7031030654907227,0.4,0.38192021944343924,0.3794200244200244,0.3635414635414635,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773795.847811,1784773796.9990199,1.1512088775634766,1.1512088775634766,1.0824005603790283,0.05169510841369629,1,0.0009043820750088044,1784773795.847811,1784773796.9990199,,,,0,0,0
2026-07-23T02:29:57.009,701764.7790423,exp_20260722_222545,4,cpu,,0,10,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009891986846923828,127.0.0.1,10.42.0.195,10.42.0.195,8080,3515b4015d460bd23c9ff4de8e1339a4b19e506fcc19bf099f3bca4ced841429,1,1,,,1784773796.99959,1784773797.000579,0.0009891986846923828,,,,1,0.0009043820750088044,1784773795.847811,1784773796.9990199,1784773797.0090249,0.00844430923461914,0.0009891986846923828,0,0,0
2026-07-23T02:30:04.273,701772.0437998,exp_20260722_222545,4,cpu,,0,11,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0011925697326660156,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773804.2726755,1784773804.273868,0.0011925697326660156,,,,,,,,,,,0,0,0
2026-07-23T02:30:05.410,701773.1800101,exp_20260722_222545,4,cpu,,0,11,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7231429815292358,0.42,0.430031138452191,0.43227716727716725,0.4054710640236956,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773804.2744715,1784773805.410113,1.1356415748596191,1.1356415748596191,1.0779991149902344,0.04214668273925781,1,0.0008953382542587164,1784773804.2744715,1784773805.410113,,,,0,0,0
2026-07-23T02:30:05.417,701773.1873099,exp_20260722_222545,4,cpu,,0,11,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009887218475341797,127.0.0.1,10.42.0.195,10.42.0.195,8080,2759fdd78b7230871f86a40b005adfa725dae59bbe1de6d83b76ae27cb219bdc,1,1,,,1784773805.4106605,1784773805.4116492,0.0009887218475341797,,,,1,0.0008953382542587164,1784773804.2744715,1784773805.410113,1784773805.417423,0.005772829055786133,0.0009887218475341797,0,0,0
2026-07-23T02:30:12.968,701780.7381525,exp_20260722_222545,4,cpu,,0,12,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0010983943939208984,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773812.967209,1784773812.9683075,0.0010983943939208984,,,,,,,,,,,0,0,0
2026-07-23T02:30:14.117,701781.8874776,exp_20260722_222545,4,cpu,,0,12,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7341926097869873,0.35,0.3999236874236874,0.33403540903540907,0.3256253433827804,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773812.9690008,1784773814.1176832,1.1486823558807373,1.1486823558807373,1.0806801319122314,0.04604005813598633,1,0.0008863848717161292,1784773812.9690008,1784773814.1176832,,,,0,0,0
2026-07-23T02:30:14.124,701781.8947314,exp_20260722_222545,4,cpu,,0,12,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0009577274322509766,127.0.0.1,10.42.0.195,10.42.0.195,8080,37f0699364ad95afb7c8a6ac3479b00b04ed046863d9479bb5aafd8aa577add9,1,1,,,1784773814.1184347,1784773814.1193924,0.0009577274322509766,,,,1,0.0008863848717161292,1784773812.9690008,1784773814.1176832,1784773814.1249473,0.0055539608001708984,0.0009577274322509766,0,0,0
2026-07-23T02:30:21.595,701789.3651563,exp_20260722_222545,4,cpu,,0,13,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.001171112060546875,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773821.594253,1784773821.5954242,0.001171112060546875,,,,,,,,,,,0,0,0
2026-07-23T02:30:22.720,701790.4904457,exp_20260722_222545,4,cpu,,0,13,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.726352334022522,0.39,0.38925824175824175,0.40514652014652014,0.3643501673764832,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773821.5961194,1784773822.720755,1.1246356964111328,1.1246356964111328,1.0677504539489746,0.04266357421875,1,0.0008775210229989679,1784773821.5961194,1784773822.720755,,,,0,0,0
2026-07-23T02:30:22.728,701790.4977234,exp_20260722_222545,4,cpu,,0,13,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0010585784912109375,127.0.0.1,10.42.0.195,10.42.0.195,8080,9d82725a2f5b7101202911d092820bd65d7521f317e6adb03de9aed570b4f2ec,1,1,,,1784773822.721335,1784773822.7223935,0.0010585784912109375,,,,1,0.0008775210229989679,1784773821.5961194,1784773822.720755,1784773822.728038,0.005643606185913086,0.0010585784912109375,0,0,0
2026-07-23T02:30:30.368,701798.1379896,exp_20260722_222545,4,cpu,,0,14,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0011031627655029297,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784773830.3672502,1784773830.3683534,0.0011031627655029297,,,,,,,,,,,0,0,0
2026-07-23T02:30:31.549,701799.3191619,exp_20260722_222545,4,cpu,,0,14,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.6864186525344849,0.37,0.42380154932786507,0.40045177045177044,0.37999097393834236,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784773830.3689744,1784773831.5495846,1.180610179901123,1.180610179901123,1.1097137928009033,0.04799222946166992,1,0.0008687458127689783,1784773830.3689744,1784773831.5495846,,,,0,0,0
