ts_wall,ts_mono,experiment_id,client_id,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-21T14:59:07.077,588315.4761457,exp_20260721_145650,4,1,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784660347.078165,1784660347.078573,0.00040793418884277344,,,0,0,0
2026-07-21T14:59:07.087,588315.4856804,exp_20260721_145650,4,1,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.8311794996261597,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784660347.0877175,1784660348.6241672,1.536449670791626,1.536449670791626,,0,0,0
2026-07-21T14:59:08.624,588317.0230964,exp_20260721_145650,4,1,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,4f251bb7c425e38d3862dc7ec24b54bcce519d12819330a4bed7763aa0abd10d,1,1,,,1784660348.625131,1784660348.725657,0.10052609443664551,,0.10052609443664551,0,0,0
2026-07-21T14:59:11.125,588319.523986,exp_20260721_145650,4,2,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784660351.1263354,1784660351.1269996,0.0006642341613769531,,,0,0,0
2026-07-21T14:59:11.127,588319.5260058,exp_20260721_145650,4,2,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.848183274269104,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784660351.1280205,1784660351.4180627,0.2900421619415283,0.2900421619415283,,0,0,0
2026-07-21T14:59:11.418,588319.8170935,exp_20260721_145650,4,2,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,6d12ffd99306b0bedf3329abedd7e49778b317c12230a33a444b4eedca149e11,1,1,,,1784660351.4191573,1784660351.5193706,0.10021328926086426,,0.10021328926086426,0,0,0
2026-07-21T14:59:13.261,588321.659736,exp_20260721_145650,4,3,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784660353.2620366,1784660353.262954,0.0009174346923828125,,,0,0,0
2026-07-21T14:59:13.264,588321.6622923,exp_20260721_145650,4,3,fit,Train the local model and compute evaluation metrics on the client test set.,client_fit_plus_evaluation_timing,"This row records the full fit window, beginning immediately before local training starts and ending immediately after test metrics are computed.",1.7594109177589417,0.0,0.0,0.0,0.0,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,253,,1784660353.2643263,1784660353.55273,0.2884037494659424,0.2884037494659424,,0,0,0
2026-07-21T14:59:13.553,588321.9516245,exp_20260721_145650,4,3,upload,Serialize updated parameters for return to the server.,client_upload_phase_timing,"This row records client side parameter serialisation. The actual Flower transmission happens after fit returns, so network counters may under represent the full outbound transfer.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,2306433a2ce0e32a48dd02335660bc74a18e95e892db91b8fed25951f44cfa25,1,1,,,1784660353.5536983,1784660353.6543202,0.10062193870544434,,0.10062193870544434,0,0,0
2026-07-21T14:59:15.191,588323.5899531,exp_20260721_145650,4,4,download,Receive global model and load parameters into the local model.,client_download_phase_timing,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts, so this is not a packet level receive burst capture.",,,,,,10.42.0.18,10.42.0.195,10.42.0.195,8080,,1,,,,1784660355.1923058,1784660355.192879,0.0005731582641601562,,,0,0,0
