ts_wall,ts_mono,experiment_id,client_id,device,cuda_device_name,num_workers,round,phase,description,measurement_scope,note,loss,accuracy,precision,recall,f1_score,parameter_load_duration_s,parameter_serialize_duration_s,src_ip,dst_ip,server_host,server_port,weight_hash,selected_for_round,upload_success,num_examples,exception,phase_start,phase_end,phase_duration_s,fit_duration_s,train_duration_s,evaluation_duration_s,local_epochs,learning_rate,client_fit_start_time_s,client_fit_end_time_s,client_ready_time_s,hash_duration_s,upload_duration_s,grpc_error_count,retry_count,disconnect_count
2026-07-22T18:03:47.383,671395.3280874,exp_20260722_140230,4,cpu,,0,1,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.002506732940673828,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784743427.3804917,1784743427.3829985,0.002506732940673828,,,,,,,,,,,0,0,0
2026-07-22T18:03:48.544,671396.4900116,exp_20260722_140230,4,cpu,,0,1,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",2.192554235458374,0.13,0.0884927234927235,0.15571428571428572,0.09793954537882574,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784743427.3836513,1784743428.5449533,1.161302089691162,1.161302089691162,1.1026344299316406,0.04414057731628418,1,0.00099,1784743427.3836513,1784743428.5449533,,,,0,0,0
2026-07-22T18:03:48.553,671396.4989401,exp_20260722_140230,4,cpu,,0,1,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0010292530059814453,127.0.0.1,10.42.0.195,10.42.0.195,8080,b4024b5bbdbd05c5548ab97b818c5c4d23c20a7b4018532ca61bed36e83d6ec6,1,1,,,1784743428.5455012,1784743428.5465305,0.0010292530059814453,,,,1,0.00099,1784743427.3836513,1784743428.5449533,1784743428.5538905,0.0073587894439697266,0.0010292530059814453,0,0,0
2026-07-22T18:04:00.336,671408.2810673,exp_20260722_140230,4,cpu,,0,2,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0011985301971435547,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784743440.3348267,1784743440.3360252,0.0011985301971435547,,,,,,,,,,,0,0,0
2026-07-22T18:04:01.441,671409.3862941,exp_20260722_140230,4,cpu,,0,2,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",2.0361804962158203,0.2,0.14443456302151952,0.20936507936507934,0.14811188811188808,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784743440.3366792,1784743441.4413,1.1046206951141357,1.1046206951141357,1.043560266494751,0.046280860900878906,1,0.0009801,1784743440.3366792,1784743441.4413,,,,0,0,0
2026-07-22T18:04:01.455,671409.400509,exp_20260722_140230,4,cpu,,0,2,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.0011074542999267578,127.0.0.1,10.42.0.195,10.42.0.195,8080,696bc945d7db43b0d67085a330a460bee9ad33284ac16c545fb28eafc2bfd6dd,1,1,,,1784743441.4418416,1784743441.442949,0.0011074542999267578,,,,1,0.0009801,1784743440.3366792,1784743441.4413,1784743441.4555047,0.012553930282592773,0.0011074542999267578,0,0,0
2026-07-22T18:04:11.170,671419.1153009,exp_20260722_140230,4,cpu,,0,3,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0012233257293701172,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784743451.1690528,1784743451.1702762,0.0012233257293701172,,,,,,,,,,,0,0,0
2026-07-22T18:04:12.309,671420.2547446,exp_20260722_140230,4,cpu,,0,3,train,Train the local model and compute evaluation metrics on the client test set.,client_training_plus_evaluation_window,"This row records the full train window, beginning immediately before local training starts and ending immediately after test metrics are computed.",2.0236520767211914,0.2,0.21652661064425768,0.2172222222222222,0.17333431700439372,,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,100,,1784743451.1713526,1784743452.309788,1.1384353637695312,1.1384353637695312,1.063077449798584,0.05088400840759277,1,0.0009702990000000001,1784743451.1713526,1784743452.309788,,,,0,0,0
2026-07-22T18:04:12.321,671420.2662545,exp_20260722_140230,4,cpu,,0,3,upload,Serialize updated parameters for return to the server.,client_parameter_serialization_window,This row records client side parameter serialisation immediately before the update is returned to Flower.,,,,,,,0.001203298568725586,127.0.0.1,10.42.0.195,10.42.0.195,8080,b5c20c60a811d38742d5ee711f3d4f833e319f888325e14db0fc7ae0c80effe5,1,1,,,1784743452.3105361,1784743452.3117394,0.001203298568725586,,,,1,0.0009702990000000001,1784743451.1713526,1784743452.309788,1784743452.321295,0.009554386138916016,0.001203298568725586,0,0,0
2026-07-22T18:04:21.344,671429.2890396,exp_20260722_140230,4,cpu,,0,4,download,Receive global model and load parameters into the local model.,client_parameter_load_window,"This row records client side parameter loading. In Flower, the model payload is already available to the client before fit starts.",,,,,,0.0012433528900146484,,127.0.0.1,10.42.0.195,10.42.0.195,8080,,1,,,,1784743461.3428562,1784743461.3440995,0.0012433528900146484,,,,,,,,,,,0,0,0
